#hg19.knownCanonical.chrom	hg19.knownCanonical.chromStart	hg19.knownCanonical.chromEnd	hg19.knownCanonical.clusterId	hg19.knownCanonical.transcript	hg19.kgXref.geneSymbol
chr9	4378423	4378505	28592	uc022bcy.1	Mir_320
chr9	4490426	4587469	28593	uc003zij.2	SLC1A1
chr9	4598315	4666674	28594	uc011llz.2	C9orf68
chr9	4662297	4665258	28595	uc003zin.3	PPAPDC2
chr9	4679565	4706594	28596	uc003zio.3	CDC37L1
chr9	4709556	4741309	28597	uc003ziq.2	AK3
chr9	4792833	4861064	28598	uc003zis.2	RCL1
chr9	4850296	4850375	28599	uc003ziu.1	MIR101-2
chr9	4985244	5128183	28600	uc003ziw.3	JAK2
chr9	5095084	5095156	28601	uc022bdb.1	TRNA_Gln
chr9	5163862	5185618	28602	uc003zix.3	INSL6
chr9	5231418	5233967	28603	uc003ziy.3	INSL4
chr9	5299867	5304580	28604	uc003zja.1	RLN2
chr9	5334968	5339873	28605	uc003zjb.1	RLN1
chr9	5357966	5437937	28606	uc003zjc.3	C9orf46
chr9	5450502	5470567	28607	uc003zje.3	CD274
chr9	5510544	5571282	28608	uc003zjg.4	PDCD1LG2
chr9	5629118	5776556	28609	uc003zji.3	KIAA1432
chr9	5784571	5833081	28610	uc003zjm.1	ERMP1
chr9	5890908	5909822	28611	uc003zjo.1	MLANA
chr9	5919007	6008003	28612	uc003zjq.4	KIAA2026
chr9	6007825	6007904	28613	uc022bde.1	MIR4665
chr9	6011018	6015640	28614	uc003zjr.3	RANBP6
chr9	6215785	6257983	28615	uc003zjt.3	IL33
chr9	6328348	6330918	28616	uc003zjw.3	TPD52L3
chr9	6413150	6507051	28617	uc003zjy.3	UHRF2
chr9	6532463	6645692	28618	uc003zkc.3	GLDC
chr9	6757640	7175648	28619	uc003zkh.3	KDM4C
chr9	6834701	6835011	28620	uc022bdg.1	DQ580140
chr9	7167235	7167357	28621	uc022bdh.1	Mir_584
chr9	7796490	7799799	28622	uc003zkj.3	C9orf123
chr9	8314245	10612723	28623	uc003zkk.3	PTPRD
chr9	8858133	8861724	28624	uc003zku.1	AK094342
chr9	8888135	8888207	28625	uc022bdk.1	SNORD27
chr9	9442059	9442347	28626	uc022bdl.1	Metazoa_SRP
chr9	11754033	11754053	28627	uc022bdm.1	JA429064
chr9	12693385	12710266	28628	uc003zkv.4	TYRP1
chr9	12775011	12823059	28629	uc003zkw.3	C9orf150
chr9	13105702	13250371	28630	uc010mhy.3	MPDZ
chr9	13406378	13431328	28631	uc003zlc.2	FLJ41200
chr9	13927969	13945606	28632	uc022bdn.1	C9orf146
chr9	14081841	14314045	28633	uc003zlf.3	NFIB
chr9	14433937	14434009	28634	uc022bdq.1	TRNA
chr9	14555480	14693480	28635	uc003zlg.2	ZDHHC21
chr9	14611068	14693480	28636	uc003zlh.2	ZDHHC21
chr9	14719731	14722715	28637	uc003zlj.3	CER1
chr9	14734663	14910993	28638	uc003zlm.3	FREM1
chr9	14987299	15146399	28639	uc003zln.1	AK127963
chr9	14993324	15019722	28640	uc010mid.1	LOC389705
chr9	15163621	15166031	28641	uc003zlo.1	AK021570
chr9	15170841	15307358	28642	uc003zlr.2	TTC39B
chr9	15422781	15461627	28643	uc003zlt.3	SNAPC3
chr9	15464064	15511003	28644	uc003zlw.4	PSIP1
chr9	15553096	15971897	28645	uc003zmd.3	C9orf93
chr9	15888034	15890767	28646	uc003zmg.3	BC042022
chr9	16216805	16219226	28647	uc003zmh.1	BX648501
chr9	16409500	16870786	28648	uc003zml.3	BNC2
chr9	17135037	17503917	28649	uc003zmy.3	CNTLN
chr9	17578952	17797122	28650	uc003zna.3	SH3GL2
chr9	18474078	18910947	28651	uc003zne.4	ADAMTSL1
chr9	18573303	18573377	28652	uc022bds.1	MIR3152
chr9	18651144	18651448	28653	uc022bdt.1	7SK
chr9	18927890	19033256	28654	uc003zni.2	FAM154A
chr9	19049371	19051021	28655	uc003znj.3	RRAGA
chr9	19053140	19102902	28656	uc003znk.3	HAUS6
chr9	19063653	19063784	28657	uc003znn.1	SCARNA8
chr9	19115758	19127604	28658	uc003zno.3	PLIN2
chr9	19129734	19149253	28659	uc003znp.1	AK094196
chr9	19200876	19200903	28660	uc022bdw.1	DQ572382
chr9	19290701	19374139	28661	uc003znq.3	DENND4C
chr9	19376253	19380235	28662	uc003znv.1	RPS6
chr9	19403995	19404070	28663	uc022bdx.1	TRNA_Met
chr9	19408924	19452500	28664	uc003zny.1	ACER2
chr9	19507449	19787017	28665	uc003zoa.2	SLC24A2
chr9	20344967	20622514	28666	uc003zoe.2	MLLT3
chr9	20411145	20411236	28667	uc022bdy.1	MIR4473
chr9	20418318	20418425	28668	uc022bdz.1	U4
chr9	20502262	20502340	28669	uc022bea.1	MIR4474
chr9	20658308	20995954	28670	uc003zog.1	KIAA1797
chr9	20716103	20716187	28671	uc022beb.1	MIR491
chr9	20786925	20787054	28672	uc022bec.1	SNORA30
chr9	21006364	21031635	28673	uc010mir.1	PTPLAD2
chr9	21077103	21077943	28674	uc003zok.3	IFNB1
chr9	21140630	21142144	28675	uc003zol.1	IFNW1
chr9	21165635	21166659	28676	uc003zom.2	IFNA21
chr9	21186617	21187598	28677	uc003zon.2	IFNA4
chr9	21201467	21202204	28678	uc003zop.1	IFNA7
chr9	21206179	21207142	28679	uc003zoq.1	IFNA10
chr9	21216371	21217310	28680	uc003zor.1	IFNA16
chr9	21227241	21228221	28681	uc003zos.1	IFNA17
chr9	21239200	21239978	28682	uc010mis.3	IFNA14
chr9	21277686	21278562	28683	uc003zou.1	IFNA22P
chr9	21304612	21305312	28684	uc011lnh.2	IFNA5
chr9	21331017	21335429	28685	uc003zoy.3	KLHL9
chr9	21350316	21350886	28686	uc011lni.2	IFNA6
chr9	21367370	21368075	28687	uc003zpa.2	IFNA13
chr9	21384253	21385396	28688	uc003zpb.3	IFNA2
chr9	21409145	21410184	28689	uc003zpc.1	IFNA8
chr9	21440452	21441315	28690	uc003zpd.2	IFNA1
chr9	21454266	21559697	28691	uc003zpe.2	MIR31HG
chr9	21480838	21482312	28692	uc003zpg.3	IFNE
chr9	21512113	21512184	28693	uc011lnj.2	MIR31
chr9	21802634	21865969	28694	uc003zph.3	MTAP
chr9	21967137	21967753	28695	uc011lnm.2	C9orf53
chr9	21967750	21975132	28696	uc003zpk.3	CDKN2A
chr9	21967750	21994490	28697	uc003zpl.3	CDKN2A
chr9	21994789	22121093	28698	uc022bem.1	CDKN2B-AS1
chr9	22002901	22009312	28699	uc003zpo.3	CDKN2B
chr9	22054370	22054454	28700	uc022bep.1	Mir_384
chr9	22117663	22117813	28701	uc022beq.1	CDKN2B_AS
chr9	22446839	22452472	28702	uc003zpp.1	DMRTA1
chr9	22646198	22824212	28703	uc003zpq.1	FLJ35282
chr9	23500688	23672385	28704	uc003zpr.3	CR627240
chr9	23690102	23826063	28705	uc003zpu.3	ELAVL2
chr9	25330278	25330299	28706	uc022ber.1	JA375049
chr9	25375041	25399654	28707	uc022bes.1	JA374875
chr9	25676386	25678856	28708	uc003zpx.3	TUSC1
chr9	25780053	25812966	28709	uc003zpy.3	BC043546
chr9	25889745	25889766	28710	uc022bet.1	JA374875
chr9	26066672	26118406	28711	uc022beu.1	LOC100506422
chr9	26625555	26625584	28712	uc003zpz.1	DQ598339
chr9	26636781	26636812	28713	uc003zqa.1	DQ574229
chr9	26642273	26642313	28714	uc022bev.1	DQ571132
chr9	26642853	26643938	28715	uc022bew.1	DQ582785
chr9	26840682	26892826	28716	uc003zqc.3	C9orf82
chr9	26903367	26947468	28717	uc003zqd.3	PLAA
chr9	26956370	27062931	28718	uc003zqg.4	IFT74
chr9	26993134	27005691	28719	uc003zqh.3	LRRC19
chr9	27109146	27230172	28720	uc003zqi.4	TEK
chr9	27198284	27198399	28721	uc022bex.1	5S_rRNA
chr9	27245681	27282791	28722	uc010mjd.2	LINC00032
chr9	27284653	27297137	28723	uc003zql.3	C9orf11
chr9	27325206	27529850	28724	uc003zqn.3	MOB3B
chr9	27374228	27378942	28725	uc003zqo.2	AK172755
chr9	27428260	27428369	28726	uc022bey.1	Mir_544
chr9	27524311	27526496	28727	uc003zqp.3	IFNK
chr9	27546543	27573481	28728	uc003zqq.2	C9orf72
chr9	27749859	27749964	28729	uc022bfb.1	Mir_544
chr9	27937618	27944495	28730	uc003zqt.3	BX538226
chr9	27948527	28719303	28731	uc003zqv.1	LINGO2
chr9	28863623	28863704	28732	uc022bfd.1	MIR876
chr9	28888876	28888953	28733	uc022bfe.1	MIR873
chr9	32384600	32450832	28734	uc003zqw.4	ACO1
chr9	32443796	32445852	28735	uc003zqz.1	AX747756
chr9	32455299	32526322	28736	uc003zra.3	DDX58
chr9	32540541	32552626	28737	uc003zrb.3	TOPORS
chr9	32551770	32553015	28738	uc022bff.1	LOC100129250
chr9	32553523	32573182	28739	uc003zre.2	NDUFB6
chr9	32629451	32635667	28740	uc003zrg.1	TAF1L
chr9	32633451	32648683	28741	uc003zrh.1	AX747113
chr9	32783496	32789199	28742	uc003zri.4	TMEM215
chr9	32972603	33001639	28743	uc003zry.3	APTX
chr9	33025208	33039062	28744	uc003zsd.1	DNAJA1
chr9	33025739	33025818	28745	uc022bfk.1	Mir_207
chr9	33041849	33076714	28746	uc003zsf.1	SMU1
chr9	33110638	33167356	28747	uc003zsg.2	B4GALT1
chr9	33174167	33174293	28748	uc022bfl.1	U4atac
chr9	33240195	33248565	28749	uc003zsh.3	SPINK4
chr9	33252469	33264759	28750	uc003zsj.3	BAG1
chr9	33264876	33282067	28751	uc003zsm.4	CHMP5
chr9	33290417	33371155	28752	uc003zsq.3	NFX1
chr9	33384947	33402517	28753	uc003zst.3	AQP7
chr9	33441151	33447631	28754	uc003zsx.3	AQP3
chr9	33461350	33473941	28755	uc003zsz.3	NOL6
chr9	33504534	33511164	28756	uc022bfm.1	SUGT1P1
chr9	33524410	33573001	28757	uc010mjw.2	ANKRD18B
chr9	33575759	33575789	28758	uc003ztd.1	DQ587539
chr9	33576014	33576044	28759	uc003zte.1	DQ590589
chr9	33597856	33597885	28760	uc022bfn.1	DQ590442
chr9	33598680	33598708	28761	uc022bfo.1	DQ596206
chr9	33624222	33625532	28762	uc010mjx.3	ANXA2
chr9	33624287	33624316	28763	uc022bfp.1	DJ439583
chr9	33624381	33624404	28764	uc022bfq.1	DJ439557
chr9	33624901	33624924	28765	uc022bfr.1	DJ439530
chr9	33625154	33625178	28766	uc022bfs.1	DJ439561
chr9	33659003	33659034	28767	uc022bft.1	DQ571524
chr9	33673501	33677418	28768	uc003zth.4	PTENP1
chr9	33750463	33799229	28769	uc003ztj.4	PRSS3
chr9	33817181	33920401	28770	uc003ztm.3	UBE2R2
chr9	33921690	34048947	28771	uc003ztq.1	UBAP2
chr9	33934285	33934378	28772	uc011loh.1	SNORD121B
chr9	33952761	33952852	28773	uc010mjz.3	SNORD121A
chr9	34086380	34126771	28774	uc003ztt.2	DCAF12
chr9	34132719	34132746	28775	uc022bfv.1	DQ587955
chr9	34132897	34132928	28776	uc022bfw.1	DQ597117
chr9	34133316	34133352	28777	uc003ztu.2	DQ594696
chr9	34133396	34133432	28778	uc003ztv.1	DQ585850
chr9	34133755	34133782	28779	uc022bfx.1	DQ574810
chr9	34179002	34252521	28780	uc011loj.2	UBAP1
chr9	34252377	34329198	28781	uc003zua.4	KIF24
chr9	34329503	34343711	28782	uc022bga.1	NUDT2
chr9	34368906	34376894	28783	uc003zue.4	KIAA1161
chr9	34379016	34397849	28784	uc003zuh.1	C9orf24
chr9	34398181	34458568	28785	uc011lok.2	C9orf25
chr9	34458810	34520982	28786	uc003zum.3	DNAI1
chr9	34478619	34478903	28787	uc022bge.1	7SK
chr9	34521039	34523037	28788	uc003zun.1	ENHO
chr9	34551429	34589735	28789	uc003zuq.2	CNTFR
chr9	34568009	34583070	28790	uc003zur.2	LOC415056
chr9	34610481	34612110	28791	uc003zuv.3	C9orf23
chr9	34613547	34620496	28792	uc003zux.1	DCTN3
chr9	34621454	34628011	28793	uc011lon.2	ARID3C
chr9	34634718	34637768	28794	uc003zvb.3	SIGMAR1
chr9	34646634	34650573	28795	uc003zve.3	GALT
chr9	34652181	34661884	28796	uc011loq.2	IL11RA
chr9	34661892	34662689	28797	uc003zvm.1	CCL27
chr9	34689566	34691274	28798	uc003zvn.3	CCL19
chr9	34709001	34710147	28799	uc003zvo.3	CCL21
chr9	34723049	34729535	28800	uc011lor.2	FAM205A
chr9	34830263	34838583	28801	uc003zvp.4	FAM205B
chr9	34958191	34982541	28802	uc003zvr.3	KIAA1045
chr9	34989637	34998430	28803	uc003zvs.3	DNAJB5
chr9	35042222	35045988	28804	uc003zvw.3	C9orf131
chr9	35049267	35049561	28805	uc022bgi.1	Metazoa_SRP
chr9	35056064	35072739	28806	uc003zvy.2	VCP
chr9	35073834	35080013	28807	uc003zwb.1	FANCG
chr9	35088684	35096546	28808	uc003zwd.3	PIGO
chr9	35099888	35103154	28809	uc003zwi.3	STOML2
chr9	35104117	35115893	28810	uc003zwo.3	FAM214B
chr9	35161988	35405332	28811	uc003zwq.3	UNC13B
chr9	35406751	35451105	28812	uc010mkn.2	ATP8B5P
chr9	35480463	35480492	28813	uc003zwv.1	DQ580826
chr9	35490006	35561895	28814	uc003zww.3	RUSC2
chr9	35561826	35563896	28815	uc010mkr.3	FAM166B
chr9	35605280	35610038	28816	uc003zxa.3	TESK1
chr9	35608083	35608162	28817	uc022bgk.1	MIR4667
chr9	35609975	35618424	28818	uc003zxb.2	CD72
chr9	35649296	35650947	28819	uc003zxe.1	SIT1
chr9	35657747	35658015	28820	uc003zxh.2	RMRP
chr9	35658286	35661500	28821	uc011lox.2	CCDC107
chr9	35659340	35665278	28822	uc003zxm.1	C9orf100
chr9	35673914	35681154	28823	uc003zxo.4	CA9
chr9	35681989	35690053	28824	uc003zxq.3	TPM2
chr9	35697333	35732392	28825	uc003zxt.2	TLN1
chr9	35732316	35737005	28826	uc003zxv.3	CREB3
chr9	35736862	35749225	28827	uc003zxw.3	GBA2
chr9	35749276	35753264	28828	uc011lpf.2	RGP1
chr9	35752987	35754274	28829	uc003zyb.2	MSMP
chr9	35754030	35754060	28830	uc022bgn.1	DQ589555
chr9	35792405	35809728	28831	uc003zyd.3	NPR2
chr9	35809806	35812259	28832	uc003zyg.3	SPAG8
chr9	35812956	35815042	28833	uc003zyh.3	HINT2
chr9	35817013	35828744	28834	uc010mlc.2	C9orf128
chr9	35829228	35854844	28835	uc003zym.3	TMEM8B
chr9	35829512	35847232	28836	uc003zyn.3	TMEM8B
chr9	35860270	35865515	28837	uc003zyp.4	FP588
chr9	35869459	35870398	28838	uc011lph.2	OR13J1
chr9	35906188	35907138	28839	uc003zyr.1	HRCT1
chr9	35909479	35911617	28840	uc003zys.1	LOC158376
chr9	35957104	35958151	28841	uc011lpi.2	OR2S2
chr9	36036909	36124452	28842	uc003zyv.3	RECK
chr9	36136741	36163903	28843	uc003zyz.3	GLIPR2
chr9	36169388	36171331	28844	uc003zzb.4	CCIN
chr9	36190852	36212059	28845	uc003zzc.3	CLTA
chr9	36214438	36277053	28846	uc010mli.3	GNE
chr9	36336398	36400296	28847	uc003zzh.3	RNF38
chr9	36572904	36677679	28848	uc003zzn.3	MELK
chr9	36823535	36823596	28849	uc022bgr.1	MIR4475
chr9	36838530	37034476	28850	uc003zzo.1	PAX5
chr9	36864250	36864305	28851	uc022bgs.1	MIR4540
chr9	36893458	36893528	28852	uc022bgt.1	MIR4476
chr9	37079892	37090398	28853	uc003zzp.2	LOC100506710
chr9	37120468	37358145	28854	uc003zzq.3	ZCCHC7
chr9	37422706	37436986	28855	uc003zzu.1	GRHPR
chr9	37438099	37465407	28856	uc003zzx.3	ZBTB5
chr9	37485944	37503693	28857	uc003zzy.1	POLR1E
chr9	37505586	37510379	28858	uc004aaa.3	BC014180
chr9	37510888	37576250	28859	uc004aab.3	FBXO10
chr9	37588411	37592636	28860	uc011lql.2	TOMM5
chr9	37651051	37746901	28861	uc004aag.1	FRMPD1
chr9	37753801	37778969	28862	uc004aai.3	RG9MTD3
chr9	37780271	37785067	28863	uc010mly.1	EXOSC3
chr9	37789212	37800732	28864	uc004aan.1	AK098263
chr9	37800789	37867665	28865	uc004aao.3	DCAF10
chr9	37881889	37882757	28866	uc004aas.1	BC062753
chr9	37886104	37886139	28867	uc004aat.2	DQ590189
chr9	37887593	37904350	28868	uc004aav.2	MCART1
chr9	37910720	37912138	28869	uc004aaw.1	BC021061
chr9	37915894	38069210	28870	uc004aax.3	SHB
chr9	38392660	38398662	28871	uc004aay.3	ALDH1B1
chr9	38406525	38408554	28872	uc004aaz.2	AK131521
chr9	38408990	38424444	28873	uc004aba.3	IGFBPL1
chr9	38571360	38620360	28874	uc004abg.4	ANKRD18A
chr9	38546348	38546377	28875	uc004abc.1	DQ596352
chr9	38566269	38567982	28876	uc004abd.1	DQ573539
chr9	38568366	38568396	28877	uc004abe.2	DQ587539
chr9	38568621	38568651	28878	uc022bgz.1	DQ590589
chr9	38621084	38623277	28879	uc004abh.4	FAM201A
chr9	38680002	38680101	28880	uc022bha.1	U6
chr9	39072763	39288300	28881	uc004abi.3	CNTNAP3
chr9	39355698	39361959	28882	uc004abm.3	FAM75A2
chr9	39443817	39447188	28883	uc004abn.3	ZNF658B
chr9	39884974	39891210	28884	uc004abp.3	FAM75A2
chr9	39900199	39907240	28885	uc011lqt.1	FAM74A1
chr9	40311209	40311239	28886	uc004abq.1	DQ586551
chr9	40498480	40633261	28887	uc004abr.1	CNTNAP3B
chr9	40516790	40517067	28888	uc022bhb.1	Metazoa_SRP
chr9	40700290	40706537	28889	uc010mmj.3	FAM75A3
chr9	40715523	40722679	28890	uc010mmk.2	FAM74A3
chr9	40771401	40792112	28891	uc004abs.2	ZNF658
chr9	41321106	41327397	28892	uc004abt.4	FAM75A7
chr9	41500678	41506925	28893	uc004abu.4	FAM75A5
chr9	41516045	41522322	28894	uc004abv.1	BC121813
chr9	41588836	41592207	28895	uc004abx.3	ZNF658B
chr9	41952398	41955076	28896	uc010mmr.1	MGC21881
chr9	41963838	42019584	28897	uc011lqu.1	KGFLP2
chr9	42018943	42020413	28898	uc004acc.4	LOC554249
chr9	42368302	42411863	28899	uc004acd.3	ANKRD20A3
chr9	42435179	42435213	28900	uc011lqv.1	DQ573253
chr9	42436794	42436827	28901	uc022bhc.1	DQ590943
chr9	42436838	42436877	28902	uc004ace.3	DQ588135
chr9	42436920	42436949	28903	uc011lqw.1	DQ593719
chr9	42437690	42437730	28904	uc004acf.1	DQ587539
chr9	42466316	42474238	28905	uc004acg.3	FAM95B1
chr9	42500526	42506814	28906	uc004acj.1	AK094644
chr9	42669320	42714593	28907	uc004ack.3	CBWD5
chr9	42717233	42720342	28908	uc004acn.3	FOXD4L4
chr9	42771707	42782614	28909	uc010mmw.3	AK310876
chr9	42844369	42857993	28910	uc004aco.1	AK074198
chr9	42858151	42893137	28911	uc004acq.4	AQP7P3
chr9	42995102	43001391	28912	uc004acr.1	AK094644
chr9	43027662	43035584	28913	uc010mmz.3	FAM95B1
chr9	43064171	43064211	28914	uc011lqx.1	DQ582260
chr9	43064952	43064981	28915	uc011lqy.2	DQ579969
chr9	43065024	43065063	28916	uc011lqz.2	DQ570938
chr9	43065074	43065107	28917	uc022bhe.1	DQ581981
chr9	43066688	43066722	28918	uc011lra.1	DQ593430
chr9	43089971	43133544	28919	uc004acw.1	ANKRD20A2
chr9	43140536	43145484	28920	uc004acy.4	LOC642929
chr9	43624501	43630730	28921	uc011lrb.2	FAM75A6
chr9	43684884	43922473	28922	uc004ada.2	CNTNAP3B
chr9	44021300	44021335	28923	uc022bhf.1	DQ574527
chr9	44021363	44021391	28924	uc011lrc.1	DQ600788
chr9	44023488	44023516	28925	uc022bhg.1	DQ586768
chr9	44048006	44048046	28926	uc022bhh.1	DQ587539
chr9	44049019	44049048	28927	uc022bhi.1	DQ579969
chr9	44049098	44049130	28928	uc004add.2	DQ570938
chr9	44384584	44391314	28929	uc004adg.1	AK126080
chr9	44850220	44850332	28930	uc022bhj.1	Y_RNA
chr9	44990235	44991492	28931	uc004adh.4	FAM27C
chr9	44997776	44999352	28932	uc004adi.4	FAM27E3
chr9	45441936	45563563	28933	uc010mnd.2	LOC100132167
chr9	45727028	45728283	28934	uc004adn.4	FAM27A
chr9	46141563	46141675	28935	uc022bhl.1	Y_RNA
chr9	46362604	46362716	28936	uc022bhm.1	Y_RNA
chr9	46686628	46688098	28937	uc004adp.4	LOC554249
chr9	46687565	46748386	28938	uc011lrd.2	KGFLP1
chr9	46698573	46705305	28939	uc004adr.1	AK126080
chr9	46763790	46833319	28940	uc004ads.3	LOC643648
chr9	47297430	47314222	28941	uc004adu.3	AL953854.2-002
chr9	65487272	65494386	28942	uc004adv.2	FAM74A4
chr9	65503362	65509610	28943	uc004adx.4	FAM75A7
chr9	65647280	65664071	28944	uc004ady.3	AL953854.2-002
chr9	66368737	66368772	28945	uc022bhn.1	DQ574527
chr9	66368799	66368828	28946	uc022bho.1	DQ600787
chr9	66370925	66370953	28947	uc022bhp.1	DQ586768
chr9	66395443	66395483	28948	uc022bhq.1	DQ587539
chr9	66396456	66396485	28949	uc022bhr.1	DQ579969
chr9	66396535	66396567	28950	uc004aea.1	DQ570938
chr9	66454656	66457142	28951	uc010mng.1	AK308561
chr9	66457288	66469310	28952	uc004aec.3	CR627148
chr9	66499190	66500030	28953	uc004aee.1	X97876
chr9	66513679	66553531	28954	uc010mnh.1	AK309896
chr9	66553275	66555595	28955	uc004aeg.4	BC000869
chr9	66688085	66699951	28956	uc004aej.3	BC065763
chr9	66922966	66933829	28957	uc010mnj.3	AK310876
chr9	67017399	67030982	28958	uc004aek.2	LOC100133920
chr9	67270214	67289492	28959	uc004aeo.1	AQP7P1
chr9	67785048	67786625	28960	uc004aer.3	FAM27E3
chr9	67792166	67794649	28961	uc004aes.1	DQ594366
chr9	67792928	67794189	28962	uc004aet.4	FAM27B
chr9	67926760	67970293	28963	uc004aeu.3	ANKRD20A3
chr9	68409997	68413434	28964	uc004aew.1	AK308561
chr9	68413445	68414929	28965	uc004aex.3	BC080605
chr9	68427782	68454375	28966	uc022bht.1	LOC642236
chr9	68726540	68748372	28967	uc022bhu.1	LOC100132352
chr9	68743530	68769869	28968	uc004afb.1	AK096159
chr9	68795666	68798213	28969	uc004afc.3	AX747850
chr9	69065545	69106241	28970	uc010mnq.2	AK311167
chr9	69080243	69147854	28971	uc004aff.4	PGM5P2
chr9	69174213	69181041	28972	uc010mnt.1	LOC440896
chr9	69199479	69202204	28973	uc004afi.2	FOXD4L6
chr9	69204537	69262593	28974	uc004afj.4	CBWD6
chr9	69379291	69380714	28975	uc011lrg.1	LOC441426
chr9	69381980	69425109	28976	uc004afn.3	ANKRD20A4
chr9	69450467	69450499	28977	uc011lrh.1	DQ581988
chr9	69450549	69450578	28978	uc022bhv.1	DQ593719
chr9	69451319	69451359	28979	uc022bhw.1	DQ587539
chr9	69451564	69451604	28980	uc011lri.1	DQ582260
chr9	69474939	69474967	28981	uc022bhx.1	DQ596206
chr9	69476016	69481675	28982	uc004afr.3	BC064148
chr9	69478752	69478779	28983	uc011lrj.1	DQ584320
chr9	69478806	69478835	28984	uc011lrk.1	DQ593554
chr9	69633348	69651314	28985	uc004afu.3	BC070322
chr9	69651360	69664949	28986	uc004afv.2	LOC100133920
chr9	69746916	69757784	28987	uc010moa.3	AK310876
chr9	70175706	70178815	28988	uc010moc.3	FOXD4L5
chr9	70181136	70195743	28989	uc004afw.3	CBWD5
chr9	70364017	70374924	28990	uc010mod.3	AK310876
chr9	70426622	70429731	28991	uc004afx.1	FOXD4L4
chr9	70431999	70490177	28992	uc004aga.4	CBWD3
chr9	70646052	70648956	28993	uc004agf.2	AK056618
chr9	70856838	70914932	28994	uc004agi.4	CBWD3
chr9	70917782	70920000	28995	uc004agm.1	FOXD4L3
chr9	70970108	70972757	28996	uc004agp.3	LOC572558
chr9	70971814	71145977	28997	uc004agr.3	PGM5
chr9	71150805	71154670	28998	uc004ags.1	AK130904
chr9	71151497	71155783	28999	uc004agt.3	C9orf71
chr9	71320615	71624091	29000	uc004agu.3	PIP5K1B
chr9	71394963	71398609	29001	uc004agw.1	FAM122A
chr9	71568003	71590757	29002	uc004agx.1	AK057188
chr9	71627448	71629039	29003	uc004agy.3	PRKACG
chr9	71650478	71693993	29004	uc004aha.2	FXN
chr9	71820077	71870124	29005	uc011lrv.2	TJP2
chr9	71780234	71785971	29006	uc004ahc.1	AK096834
chr9	71939487	72007370	29007	uc010mon.1	FAM189A2
chr9	72042448	72287275	29008	uc004ahh.2	APBA1
chr9	72324437	72374876	29009	uc004ahj.4	PTAR1
chr9	72434320	72435583	29010	uc004ahk.3	BC039385
chr9	72435730	72521148	29011	uc004ahl.3	C9orf135
chr9	72658496	72841888	29012	uc004ahm.2	MAMDC2
chr9	72768049	72790804	29013	uc004aho.1	LOC100507244
chr9	72784558	72790804	29014	uc004ahp.1	LOC100507244
chr9	72808913	72873782	29015	uc004ahq.1	LOC100507299
chr9	72830974	72873790	29016	uc022bhz.1	LOC100507299
chr9	72873877	72969789	29017	uc004ahr.2	SMC5
chr9	72935052	72937759	29018	uc004ahs.1	AX748336
chr9	72999512	73029573	29019	uc004aht.3	KLF9
chr9	73149965	73736514	29020	uc004aid.3	TRPM3
chr9	73424890	73425000	29021	uc004aih.1	MIR204
chr9	74298281	74383800	29022	uc011lsa.1	TMEM2
chr9	74477367	74526148	29023	uc004ail.3	FAM108B1
chr9	74526422	74588371	29024	uc004ain.3	C9orf85
chr9	74666296	74675521	29025	uc004aip.3	C9orf57
chr9	74764266	74867140	29026	uc004air.3	GDA
chr9	74914635	74914754	29027	uc022bia.1	5S_rRNA
chr9	74920351	74958126	29028	uc004aiu.1	AK095210
chr9	74966340	74980163	29029	uc004aiy.2	ZFAND5
chr9	75136716	75451267	29030	uc004aiz.1	TMC1
chr9	75515577	75568233	29031	uc004ajd.3	ALDH1A1
chr9	75766780	75785307	29032	uc004ajf.1	ANXA1
chr9	77112251	77302117	29033	uc004ajh.3	RORB
chr9	77337410	77502636	29034	uc022bib.1	TRPM6
chr9	77414810	77415138	29035	uc022bic.1	7SK
chr9	77517989	77518061	29036	uc022bid.1	TRNA_Asp
chr9	77561498	77567802	29037	uc004ajo.4	C9orf40
chr9	77567884	77612302	29038	uc004ajp.3	BC043649
chr9	77597872	77643310	29039	uc004ajq.3	C9orf41
chr9	77676115	77703133	29040	uc004ajr.4	C9orf95
chr9	77703397	77762114	29041	uc004ajv.4	OSTF1
chr9	78118511	78338744	29042	uc022bie.1	MIR548H3
chr9	78505559	78977255	29043	uc004akc.2	PCSK5
chr9	79000432	79009444	29044	uc004akd.2	RFK
chr9	79013514	79014954	29045	uc011lsj.1	RPSAP9
chr9	79074067	79122332	29046	uc004akf.4	GCNT1
chr9	79226291	79521003	29047	uc010mpk.3	PRUNE2
chr9	79379353	79402465	29048	uc004akm.2	PCA3
chr9	79394572	79394833	29049	uc022bii.1	PCA3_1
chr9	79634570	79635869	29050	uc004ako.1	FOXB2
chr9	79791671	79792833	29051	uc022bij.1	LOC100286938
chr9	79792360	80032399	29052	uc004akr.3	VPS13A
chr9	80037994	80263232	29053	uc004aku.3	GNA14
chr9	80335190	80646219	29054	uc004akw.3	GNAQ
chr9	80850990	80881983	29055	uc010mpp.3	CEP78
chr9	80912058	80945009	29056	uc004ala.3	PSAT1
chr9	82186877	82341656	29057	uc004alc.3	TLE4
chr9	82478897	82478939	29058	uc004alg.3	DQ575560
chr9	82479022	82479053	29059	uc004alh.1	DQ583878
chr9	82479147	82479179	29060	uc004ali.3	DQ589820
